CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8
-6308.19872715458,-6357.193751000614,-6338.530044380432,-6393.381225273755,-125804.46908527245,-147011.80422446778,-125159.35303680338,-146318.1401870418
-6318.547584837388,-6364.301605737402,-6343.425076416144,-6396.644579964231,-125806.43603878452,-147012.69829424602,-125158.50367051408,-146315.793253874
-6317.094721447793,-6362.44641094761,-6341.324012437345,-6394.431757263155,-125804.26791957235,-147010.39606456712,-125155.91086815725,-146313.02163756153
-6301.537907306899,-6350.108248008281,-6331.221023943547,-6386.0275013479595,-125798.00943112487,-147005.16575636456,-125152.60280997788,-146311.1440910273
-6300.040340428393,-6349.3482886968,-6330.975154754538,-6386.072204836871,-125799.23877706991,-147006.52921277634,-125154.50270825658,-146313.35691372835
-6311.81970975634,-6358.02076554546,-6337.59127111331,-6391.146050828225,-125803.12798060513,-147009.47964304444,-125155.55324024598,-146313.0886927949
-6314.166642924148,-6359.205408001591,-6338.038306002415,-6391.034292105948,-125802.68094571603,-147008.69733198851,-125153.89921115628,-146311.00998056054
-6304.689503275097,-6352.7457538540075,-6333.590308855809,-6387.972103115571,-125801.76452419336,-147008.74203547742,-125155.82146117944,-146314.00511431755
-6300.666189273142,-6350.175303241647,-6332.20450069958,-6387.279199037457,-125802.61389048267,-147010.08314014474,-125158.10133911388,-146316.95554458565
-6309.003389954972,-6355.919701566661,-6336.049000745893,-6389.872001394272,-125803.97734689443,-147010.73134073394,-125157.07315886894,-146314.76507362904
-6316.4688726030445,-6361.485285936033,-6340.25112870349,-6393.045949106926,-125806.52544576234,-147012.65359075708,-125157.76606294705,-146314.56390792894
-6308.042264943393,-6355.517370166465,-6336.116055979259,-6390.050815349915,-125805.45256202848,-147012.29596284582,-125158.97305714764,-146316.84378586337
-6300.040340428393,-6349.616509630265,-6331.8468727882955,-6386.854515892806,-125804.02205038334,-147011.67011400106,-125159.75536820358,-146318.60957367535
-6306.008256197961,-6353.371602698756,-6334.014992000461,-6387.972103115571,-125804.4914370169,-147011.46894830096,-125158.1907460917,-146316.10617829635
-6312.222041156536,-6357.193751000614,-6336.0713524903485,-6388.709710682597,-125804.29027131682,-147010.30665758927,-125155.55324024598,-146312.37343697232
-6303.504860818966,-6350.354117197289,-6330.662230332164,-6384.127603069259,-125801.04926837079,-147007.73620697693,-125153.9886181341,-146311.6805328942
-6293.826555469818,-6343.358021182778,-6325.677791318631,-6380.394861745222,-125799.57405323673,-147007.13270987663,-125155.06150186795,-146313.9380590842
-6300.53207880641,-6348.58832938532,-6329.857567531773,-6383.8593821357945,-125802.7927044383,-147009.81491921126,-125156.8943449133,-146315.05564630695
-6309.62923879972,-6354.9138730661725,-6333.947936767094,-6386.586294959342,-125804.22321608344,-147010.39606456712,-125155.59794373489,-146312.52989918352
-6304.398930597178,-6350.845855575306,-6330.595175098798,-6383.769975157974,-125802.34566954919,-147008.87614594414,-125154.72622570113,-146312.12756778332
-6293.4018723251675,-6342.73217233803,-6324.940183751605,-6379.545495455921,-125800.44577127049,-147007.89266918812,-125155.73205420162,-146314.42979746222
-6295.2794188594125,-6343.715649094063,-6325.5660325963545,-6379.724309411563,-125800.78104743733,-147007.95972442147,-125155.4861850126,-146313.781596873
-6306.187070153603,-6351.561111397876,-6331.131616965726,-6383.6805681801525,-125803.4409050275,-147009.63610525563,-125155.15090884578,-146312.10521603885
-6304.175413152625,-6349.884730563728,-6329.544643109399,-6382.361815257289,-125802.65859397157,-147008.85379419968,-125154.48035651213,-146311.54642242746
-6293.24541011398,-6342.329840937834,-6324.291983162401,-6378.696129166619,-125801.36219279317,-147008.51851803286,-125156.0896821129,-146314.63096316232
-6296.285247359901,-6345.369678183756,-6327.510634363965,-6381.959483857094,-125805.18434109502,-147012.47477680145,-125160.18005134823,-146318.76603588654
-6305.24829688648,-6351.091724764315,-6330.952803010083,-6383.904085624706,-125805.83254168423,-147012.09479714572,-125157.9448769027,-146314.96623932914
-6304.7342067640075,-6350.01884103046,-6329.410532642667,-6382.02653909046,-125803.95499514998,-147010.08314014474,-125155.35207454588,-146312.30638173895
-6291.725491491019,-6340.117018236759,-6321.766236038952,-6375.924512854161,-125800.06579161476,-147007.22211685445,-125154.3909495343,-146312.75341662805
-6289.378558323212,-6338.708858336075,-6321.118035449748,-6375.611588431787,-125801.00456488188,-147008.42911105504,-125156.26849606854,-146314.89918409576
-6301.180279395614,-6347.49309390701,-6327.890614019706,-6380.774841400962,-125805.02787888383,-147011.58070702324,-125157.52019375804,-146314.89918409576
-6304.689503275097,-6349.728268352541,-6329.097608220292,-6381.378338501256,-125805.16198935057,-147011.22307911195,-125156.24614432409,-146313.0886927949
-6292.284285102402,-6340.228776959036,-6321.63212557222,-6375.231608776046,-125801.0939718597,-147008.13853837713,-125154.94974314568,-146312.97693407262
-6288.372729822723,-6337.881843791229,-6320.492186604999,-6374.985739587038,-125802.45742827147,-147010.08314014474,-125157.90017341379,-146316.70967539665
-6298.542773549888,-6345.5261403949435,-6326.236584930013,-6379.545495455921,-125806.05605912878,-147012.76534947936,-125159.10716761438,-146316.6873236522
-6301.984942196005,-6346.867245062262,-6326.191881441103,-6378.494963466521,-125804.20086433899,-147010.19489886702,-125155.19561233469,-146311.85934684984
-6292.083119402304,-6339.334707180823,-6320.15691043817,-6373.666986664175,-125801.13867534861,-147007.91502093256,-125154.23448732312,-146311.90405033875
-6284.327064076312,-6333.947936767094,-6316.424169114133,-6371.007129073993,-125800.35636429267,-147008.02677965484,-125155.82146117944,-146314.49685269556
-6291.904305446662,-6339.424114158644,-6320.559241838365,-6374.136373297736,-125802.83740792722,-147009.92667793354,-125156.55906874646,-146314.31803873993
-6301.157927651158,-6346.129637495236,-6325.342515151801,-6377.735004155041,-125805.3408033062,-147011.42424481205,-125156.38025479083,-146313.0886927949
-6293.200706625069,-6340.117018236759,-6320.447483116089,-6373.599931430809,-125802.54683524929,-147009.0996633887,-125155.08385361242,-146312.59695441686
-6282.8965524311725,-6332.58448035532,-6314.993657468994,-6369.442506962122,-125800.62458522613,-147008.16089012157,-125155.93321990172,-146314.67566665122
-6288.931523434106,-6337.345401924301,-6318.77110228194,-6372.571751185865,-125803.6420707276,-147010.79839596731,-125157.81076643596,-146315.94971608516
-6299.928581706117,-6345.347326439301,-6324.671962818142,-6377.019748332471,-125806.77131495134,-147012.85475645718,-125157.96722864715,-146314.89918409576
-6294.899439203673,-6341.1228467372475,-6321.118035449748,-6373.868152364273,-125804.51378876137,-147010.93250643404,-125156.536717002,-146313.87100385083
-6281.443689041578,-6330.773989054441,-6313.116110934748,-6367.386146472233,-125800.37871603713,-147007.78091046584,-125155.2850193125,-146313.9380590842
-6285.154078621159,-6333.925585022639,-6315.910078991661,-6369.867190106773,-125803.1950358385,-147010.39606456712,-125157.72135945814,-146316.10617829635
-6297.335779349301,-6342.888634549217,-6322.593250583798,-6374.963387842583,-125806.95012890699,-147013.05592215728,-125158.57072574744,-146315.48032945162
-6294.899439203673,-6340.586404870321,-6320.268669160446,-6372.638806419231,-125805.05023062829,-147011.22307911195,-125156.64847572429,-146313.535727684
-6284.058843142849,-6332.897404777695,-6314.993657468994,-6368.97312032856,-125803.59736723869,-147010.86545120066,-125158.2354495806,-146316.62026841883
-6283.209476853547,-6332.338611166312,-6314.703084791075,-6368.7719546284625,-125804.15616085008,-147011.53600353433,-125159.17422284774,-146317.67080040823
-6294.698273503575,-6340.6534601036865,-6320.827462771829,-6373.242303519524,-125807.37481205164,-147013.72647449095,-125159.4424437812,-146316.50850969655
-6297.335779349301,-6342.463951404567,-6322.079160461326,-6374.181076786647,-125808.17947485203,-147014.35232333568,-125159.46479552565,-146316.19558527417
-6285.444651299078,-6333.657364089176,-6315.5300993359215,-6368.995472073016,-125805.27374807284,-147012.36301807917,-125159.37538854784,-146317.55904168595
-6281.376633808212,-6330.773989054441,-6313.406683612667,-6367.475553450055,-125804.91612016155,-147012.31831459026,-125160.35886530386,-146318.94484984217
-6292.15017463567,-6338.5970996137985,-6319.151081937681,-6371.901198852205,-125808.11241961867,-147014.70995124697,-125160.91765891525,-146318.1848905307
-6295.547639792877,-6340.519349636955,-6319.955744738072,-6371.990605830027,-125807.68773647402,-147013.70412274648,-125158.794243192,-146315.4356259627
-6284.7740989654185,-6332.58448035532,-6313.898421990683,-6367.207332516591,-125804.96082365047,-147011.91598319006,-125158.5930774919,-146316.41910271873
-6278.29209307338,-6327.756503552974,-6310.568012066843,-6364.703937137597,-125804.08910561672,-147011.69246574552,-125159.57655424793,-146318.22959401962
-6286.159907121648,-6333.120922222248,-6314.233698157514,-6367.207332516591,-125805.60902423967,-147012.45242505698,-125158.81659493645,-146316.4414544632
-6295.972322937528,-6340.809922314874,-6320.246317415991,-6372.080012807848,-125809.7440969639,-147015.80518672528,-125160.80590019298,-146317.40257947476
-6287.746880977975,-6334.864358289762,-6315.775968524929,-6368.727251139552,-125808.0453643853,-147014.73230299144,-125161.05176938199,-146318.56487018644
-6278.984997151494,-6328.49411112,-6311.372674867234,-6365.463896449077,-125806.72661146244,-147014.32997159124,-125162.12465311584,-146320.75534114306
-6285.489354787988,-6333.120922222248,-6314.5913260687985,-6367.766126127974,-125808.51475101885,-147015.51461404737,-125162.25876358256,-146320.01773357604
-6293.200706625069,-6338.150064724692,-6317.608811570265,-6369.621320917764,-125809.1405998636,-147015.20168962498,-125160.18005134823,-146316.79908237446
-6286.383424566201,-6332.9644600110605,-6313.406683612667,-6366.223855760558,-125806.83837018472,-147013.43590181303,-125159.19657459219,-146316.55321318546
-6275.632235483198,-6324.962535496061,-6307.595230054287,-6361.68645163613,-125804.64789922809,-147012.16185237907,-125159.77771994803,-146318.43075971972
-6280.102584374259,-6328.203538442081,-6310.098625433282,-6363.631053403742,-125806.54779750679,-147013.70412274648,-125160.71649321515,-146318.788387631
-6290.607904268254,-6335.691372834608,-6315.418340613644,-6367.475553450055,-125809.00648939688,-147015.17933788055,-125160.24710658159,-146316.8884893523
-6286.897514688673,-6332.7856460554185,-6313.026703956927,-6365.30743423789,-125807.59832949619,-147013.92764019105,-125159.35303680338,-146316.39675097427
-6274.782869193897,-6323.777893039929,-6306.34353236479,-6360.166533013169,-125804.75965795037,-147012.09479714572,-125159.53185075903,-146317.96137308615
-6277.509782017444,-6326.080122718826,-6308.422244599134,-6362.044079547415,-125806.9948323959,-147014.21821286896,-125161.69996997119,-146319.86127136485
-6286.450479799567,-6331.802169299384,-6311.8867649897065,-6363.988681315027,-125807.62068124065,-147013.88293670214,-125159.19657459219,-146316.039123063
-6285.221133854525,-6330.595175098798,-6310.456253344567,-6362.513466180977,-125806.36898355115,-147012.58653552373,-125157.7437112026,-146314.51920444003
-6273.732337204497,-6322.369733139245,-6304.53304106391,-6358.065469034371,-125804.26791957235,-147011.44659655652,-125158.72718795863,-146316.8884893523
-6276.86158142824,-6325.878957018728,-6308.4892998324995,-6362.289948736424,-125809.27471033034,-147016.69925650352,-125164.33747581691,-146322.7893498885
-6287.903343189161,-6333.746771066996,-6314.166642924148,-6366.603835416297,-125812.20278885399,-147018.62150652666,-125164.35982756136,-146321.38118998782
-6287.903343189161,-6332.807997799873,-6312.400855112178,-6364.368660970767,-125809.72174521945,-147015.78283498084,-125160.91765891525,-146317.51433819704
-6275.878104672206,-6323.777893039929,-6305.62827654222,-6358.981890557038,-125806.48074227343,-147013.54766053532,-125160.44827228169,-146318.3413527419
-6271.161886592136,-6320.223965671536,-6303.05782592986,-6357.059640533882,-125805.87724517313,-147013.39119832413,-125161.0964728709,-146319.57069868693
-6280.639026241187,-6327.018895985949,-6307.706988776564,-6360.322995224356,-125808.0453643853,-147014.70995124697,-125160.78354844851,-146317.96137308615
-6286.472831544022,-6331.10926522127,-6310.612715555753,-6362.468762692066,-125809.4982277749,-147015.60402102518,-125160.47062402614,-146316.9331928412
-6275.9675116500275,-6323.241451173002,-6304.667151530642,-6357.752544611996,-125806.70425971798,-147013.61471576866,-125160.0459408815,-146317.60374517486
-6270.468982514022,-6319.82163427134,-6302.655494529664,-6356.702012622597,-125807.30775681828,-147014.91111694707,-125162.77285370504,-146321.11296905435
-6278.426203540112,-6325.364866896256,-6306.567049809343,-6359.451277190599,-125809.23000684143,-147016.07340765875,-125162.5940397494,-146319.92832659822
-6283.1871251090915,-6327.77885529743,-6307.215250398547,-6359.048945790404,-125807.82184694074,-147013.83823321323,-125158.74953970309,-146315.16740502923
-6273.486468015489,-6320.20161392708,-6301.113224162248,-6353.930396310138,-125804.13380910562,-147010.86545120066,-125156.84964142439,-146314.22863176212
-6265.886874900684,-6315.150119680181,-6297.983979938505,-6352.052849775893,-125804.26791957235,-147011.84892795671,-125159.4871472701,-146317.91666959724
-6273.642930226676,-6321.162738938659,-6302.811956740851,-6355.986756800027,-125807.75479170738,-147014.82170996926,-125161.54350776,-146319.25777426455
-6281.980130908505,-6326.6836198191195,-6306.29882887588,-6358.110172523281,-125808.53710276332,-147014.77700648035,-125159.80007169249,-146316.19558527417
-6274.29113081588,-6320.20161392708,-6300.845003228785,-6353.326899209846,-125804.87141667264,-147011.33483783423,-125157.1402141023,-146314.11687303983
-6264.210494066536,-6313.049055701382,-6295.905267704162,-6349.884730563728,-125803.6420707276,-147011.04426515632,-125158.72718795863,-146317.00024807456
-6267.853828412751,-6315.619506313742,-6297.872221216228,-6351.4493526756,-125805.0949341172,-147012.29596284582,-125159.4871472701,-146317.22376551913
-6277.398023295167,-6322.101512205782,-6302.096700918281,-6354.131562010237,-125806.45839052898,-147012.69829424602,-125157.85546992488,-146314.22863176212
-6273.754688948952,-6319.128730193225,-6299.4368433281,-6351.672870120153,-125804.67025097254,-147010.95485817848,-125156.3355513019,-146312.97693407262
-6262.914092888128,-6311.551488822876,-6294.117128147737,-6347.917777051661,-125803.21738758295,-147010.5525267783,-125157.90017341379,-146315.99441957407
-6265.618653967221,-6314.01018071296,-6296.553468293366,-6350.2200067305575,-125806.01135563987,-147013.27943960184,-125160.62708623733,-146318.63192541982
-6276.571008750321,-6321.699180805586,-6302.0296456849155,-6354.176265499147,-125808.4476957855,-147014.79935822482,-125160.0459408815,-146316.77673063002
